date,campaign_id,campaign_group,campaign_state_current,expense_rub,bonus_expense_rub,subscription_expense_rub,impressions,clicks,orders,revenue,ctr,cpc,drr_api_if_present,source_raw_file
2026-08-04,32157965,EVETIS_CPC_CORE,RUNNING,229.43,0.0,0.0,529,19,0,0.0,3.5917,12.0753,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260804.csv
2026-08-04,32157988,EVETIS_CPC_CORE,RUNNING,193.68,0.0,0.0,693,21,0,0.0,3.0303,9.2229,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260804.csv
2026-08-04,32158008,EVETIS_CPC_CORE,RUNNING,130.95,0.0,0.0,329,14,0,0.0,4.2553,9.3536,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260804.csv
2026-08-04,32158051,EVETIS_CPC_CORE,RUNNING,247.74,0.0,0.0,701,28,0,0.0,3.9943,8.8479,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260804.csv
2026-08-04,32158176,EVETIS_CPC_CORE,RUNNING,194.27,0.0,0.0,883,19,0,0.0,2.1518,10.2247,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260804.csv
2026-08-04,32158299,EVETIS_CPC_CORE,INACTIVE,71.21,0.0,0.0,201,5,0,0.0,2.4876,14.242,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260804.csv
2026-08-04,33678192,EVETIS_CPC_CORE,RUNNING,90.78,0.0,0.0,236,3,0,0.0,1.2712,30.26,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260804.csv
2026-08-04,33678220,EVETIS_CPC_CORE,INACTIVE,15.06,0.0,0.0,153,3,0,0.0,1.9608,5.02,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260804.csv
2026-08-04,33678288,EVETIS_CPC_CORE,RUNNING,215.02,0.0,0.0,813,13,1,886.0,1.599,16.54,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260804.csv
2026-08-04,33703975,EVETIS_CPC_CORE,RUNNING,536.58,0.0,0.0,1613,32,0,0.0,1.9839,16.7681,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260804.csv
2026-08-05,32157891,EVETIS_CPC_CORE,RUNNING,138.57,0.0,0.0,341,9,1,965.0,2.6393,15.3967,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260805.csv
2026-08-05,32157919,EVETIS_CPC_CORE,RUNNING,149.44,0.0,0.0,234,6,0,0.0,2.5641,24.9067,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260805.csv
2026-08-05,32157947,EVETIS_CPC_CORE,RUNNING,224.54,0.0,0.0,653,14,1,1180.0,2.144,16.0386,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260805.csv
2026-08-05,32157965,EVETIS_CPC_CORE,RUNNING,177.08,0.0,0.0,555,15,0,0.0,2.7027,11.8053,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260805.csv
2026-08-05,32157988,EVETIS_CPC_CORE,RUNNING,211.21,0.0,0.0,471,19,1,903.0,4.034,11.1163,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260805.csv
2026-08-05,32158008,EVETIS_CPC_CORE,RUNNING,60.92,0.0,0.0,318,5,0,0.0,1.5723,12.184,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260805.csv
2026-08-05,32158051,EVETIS_CPC_CORE,RUNNING,97.41,0.0,0.0,320,13,0,0.0,4.0625,7.4931,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260805.csv
2026-08-05,32158176,EVETIS_CPC_CORE,RUNNING,161.97,0.0,0.0,579,14,0,0.0,2.418,11.5693,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260805.csv
2026-08-05,32158299,EVETIS_CPC_CORE,INACTIVE,146.3,0.0,0.0,533,11,0,0.0,2.0638,13.3,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260805.csv
2026-08-05,33678192,EVETIS_CPC_CORE,RUNNING,115.15,0.0,0.0,281,3,0,0.0,1.0676,38.3833,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260805.csv
2026-08-05,33678220,EVETIS_CPC_CORE,INACTIVE,48.75,0.0,0.0,295,8,0,0.0,2.7119,6.0938,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260805.csv
2026-08-05,33678288,EVETIS_CPC_CORE,RUNNING,151.89,0.0,0.0,341,8,0,0.0,2.346,18.9862,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260805.csv
2026-08-05,33703975,EVETIS_CPC_CORE,RUNNING,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,0,0,1,929.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_AVAILABLE,performance/daily_*.csv
2026-08-06,32157891,EVETIS_CPC_CORE,RUNNING,208.25,0.0,0.0,394,10,0,0.0,2.5381,20.825,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260806.csv
2026-08-06,32157919,EVETIS_CPC_CORE,RUNNING,101.05,0.0,0.0,334,4,0,0.0,1.1976,25.2625,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260806.csv
2026-08-06,32157947,EVETIS_CPC_CORE,RUNNING,208.35,0.0,0.0,452,12,1,953.0,2.6549,17.3625,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260806.csv
2026-08-06,32157965,EVETIS_CPC_CORE,RUNNING,131.66,0.0,0.0,199,13,0,0.0,6.5327,10.1277,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260806.csv
2026-08-06,32157988,EVETIS_CPC_CORE,RUNNING,5.84,0.0,0.0,1,1,1,950.0,100.0,5.84,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260806.csv
2026-08-06,32158051,EVETIS_CPC_CORE,RUNNING,144.98,0.0,0.0,296,16,0,0.0,5.4054,9.0612,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260806.csv
2026-08-06,32158176,EVETIS_CPC_CORE,RUNNING,145.19,0.0,0.0,294,12,0,0.0,4.0816,12.0992,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260806.csv
2026-08-06,32158299,EVETIS_CPC_CORE,INACTIVE,204.83,0.0,0.0,577,19,0,0.0,3.2929,10.7805,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260806.csv
2026-08-06,33678220,EVETIS_CPC_CORE,INACTIVE,259.89,0.0,0.0,868,17,0,0.0,1.9585,15.2876,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260806.csv
2026-08-06,33678288,EVETIS_CPC_CORE,RUNNING,132.04,0.0,0.0,483,10,0,0.0,2.0704,13.204,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260806.csv
2026-08-06,33703975,EVETIS_CPC_CORE,RUNNING,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,3,0,0,0.0,0.0,NOT_APPLICABLE,NOT_AVAILABLE,performance/daily_*.csv
2026-08-07,32157919,EVETIS_CPC_CORE,RUNNING,149.73,0.0,0.0,318,10,0,0.0,3.1447,14.973,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260807.csv
2026-08-07,32157965,EVETIS_CPC_CORE,RUNNING,67.89,0.0,0.0,326,8,0,0.0,2.454,8.4863,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260807.csv
2026-08-07,32158051,EVETIS_CPC_CORE,RUNNING,486.4,0.0,0.0,1305,42,0,0.0,3.2184,11.581,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260807.csv
2026-08-07,32158176,EVETIS_CPC_CORE,RUNNING,25.44,0.0,0.0,127,3,1,930.0,2.3622,8.48,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260807.csv
2026-08-07,33678220,EVETIS_CPC_CORE,INACTIVE,385.03,0.0,0.0,737,18,0,0.0,2.4423,21.3906,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260807.csv
2026-08-07,33678288,EVETIS_CPC_CORE,RUNNING,61.02,0.0,0.0,283,5,1,950.0,1.7668,12.204,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260807.csv
2026-08-07,33703975,EVETIS_CPC_CORE,RUNNING,20.15,0.0,0.0,196,3,0,0.0,1.5306,6.7167,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260807.csv
2026-08-08,32157919,EVETIS_CPC_CORE,RUNNING,103.32,0.0,0.0,304,6,0,0.0,1.9737,17.22,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260808.csv
2026-08-08,32157965,EVETIS_CPC_CORE,RUNNING,68.36,0.0,0.0,296,11,0,0.0,3.7162,6.2145,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260808.csv
2026-08-08,32158051,EVETIS_CPC_CORE,RUNNING,302.73,0.0,0.0,932,29,0,0.0,3.1116,10.439,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260808.csv
2026-08-08,32158176,EVETIS_CPC_CORE,RUNNING,77.71,0.0,0.0,448,8,0,0.0,1.7857,9.7137,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260808.csv
2026-08-08,33678220,EVETIS_CPC_CORE,INACTIVE,406.09,0.0,0.0,1113,24,0,0.0,2.1563,16.9204,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260808.csv
2026-08-08,33678288,EVETIS_CPC_CORE,RUNNING,18.27,0.0,0.0,268,2,0,0.0,0.7463,9.135,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260808.csv
2026-08-08,33703975,EVETIS_CPC_CORE,RUNNING,7.98,0.0,0.0,185,3,2,1771.0,1.6216,2.66,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260808.csv
2026-08-09,32157891,EVETIS_CPC_CORE,RUNNING,34.99,0.0,0.0,135,2,0,0.0,1.4815,17.495,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260809.csv
2026-08-09,32157919,EVETIS_CPC_CORE,RUNNING,43.27,0.0,0.0,314,3,1,1161.0,0.9554,14.4233,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260809.csv
2026-08-09,32157947,EVETIS_CPC_CORE,RUNNING,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,0,0,1,959.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_AVAILABLE,performance/daily_*.csv
2026-08-09,32157965,EVETIS_CPC_CORE,RUNNING,106.45,0.0,0.0,466,16,0,0.0,3.4335,6.6531,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260809.csv
2026-08-09,32158051,EVETIS_CPC_CORE,RUNNING,327.26,0.0,0.0,1095,38,0,0.0,3.4703,8.6121,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260809.csv
2026-08-09,32158176,EVETIS_CPC_CORE,RUNNING,116.36,0.0,0.0,620,14,0,0.0,2.2581,8.3114,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260809.csv
2026-08-09,33678220,EVETIS_CPC_CORE,INACTIVE,253.04,0.0,0.0,696,18,0,0.0,2.5862,14.0578,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260809.csv
2026-08-09,33678288,EVETIS_CPC_CORE,RUNNING,57.7,0.0,0.0,557,9,0,0.0,1.6158,6.4111,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260809.csv
2026-08-09,33703975,EVETIS_CPC_CORE,RUNNING,61.63,0.0,0.0,344,7,0,0.0,2.0349,8.8043,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260809.csv
2026-08-10,32157891,EVETIS_CPC_CORE,RUNNING,191.73,0.0,0.0,500,11,1,819.0,2.2,17.43,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260810.csv
2026-08-10,32157919,EVETIS_CPC_CORE,RUNNING,87.92,0.0,0.0,333,5,0,0.0,1.5015,17.584,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260810.csv
2026-08-10,32157947,EVETIS_CPC_CORE,RUNNING,33.6,0.0,0.0,55,2,0,0.0,3.6364,16.8,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260810.csv
2026-08-10,32157965,EVETIS_CPC_CORE,RUNNING,142.06,0.0,0.0,1103,21,0,0.0,1.9039,6.7648,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260810.csv
2026-08-10,32158051,EVETIS_CPC_CORE,RUNNING,219.27,0.0,0.0,950,30,0,0.0,3.1579,7.309,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260810.csv
2026-08-10,32158176,EVETIS_CPC_CORE,RUNNING,48.95,0.0,0.0,651,8,0,0.0,1.2289,6.1188,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260810.csv
2026-08-10,33678220,EVETIS_CPC_CORE,INACTIVE,121.34,0.0,0.0,677,10,0,0.0,1.4771,12.134,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260810.csv
2026-08-10,33678288,EVETIS_CPC_CORE,RUNNING,38.88,0.0,0.0,540,5,0,0.0,0.9259,7.776,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260810.csv
2026-08-10,33703975,EVETIS_CPC_CORE,RUNNING,43.3,0.0,0.0,373,6,0,0.0,1.6086,7.2167,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260810.csv
2026-08-11,32157891,EVETIS_CPC_CORE,RUNNING,83.18,0.0,0.0,395,6,0,0.0,1.519,13.8633,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260811.csv
2026-08-11,32157919,EVETIS_CPC_CORE,RUNNING,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,294,0,0,0.0,0.0,NOT_APPLICABLE,NOT_AVAILABLE,performance/daily_*.csv
2026-08-11,32157947,EVETIS_CPC_CORE,RUNNING,175.97,0.0,0.0,340,9,0,0.0,2.6471,19.5522,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260811.csv
2026-08-11,32157965,EVETIS_CPC_CORE,RUNNING,289.19,0.0,0.0,1931,27,0,0.0,1.3982,10.7107,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260811.csv
2026-08-11,32158051,EVETIS_CPC_CORE,RUNNING,196.3,0.0,0.0,670,27,0,0.0,4.0299,7.2704,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260811.csv
2026-08-11,32158176,EVETIS_CPC_CORE,RUNNING,96.47,0.0,0.0,610,16,0,0.0,2.623,6.0294,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260811.csv
2026-08-11,33678220,EVETIS_CPC_CORE,INACTIVE,202.37,0.0,0.0,801,15,0,0.0,1.8727,13.4913,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260811.csv
2026-08-11,33678288,EVETIS_CPC_CORE,RUNNING,64.97,0.0,0.0,581,10,1,950.0,1.7212,6.497,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260811.csv
2026-08-11,33703975,EVETIS_CPC_CORE,RUNNING,54.66,0.0,0.0,395,10,0,0.0,2.5316,5.466,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260811.csv
2026-08-12,32157891,EVETIS_CPC_CORE,RUNNING,453.99,0.0,0.0,1240,23,0,0.0,1.8548,19.7387,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260812.csv
2026-08-12,32157919,EVETIS_CPC_CORE,RUNNING,46.58,0.0,0.0,324,5,1,1000.0,1.5432,9.316,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260812.csv
2026-08-12,32157947,EVETIS_CPC_CORE,RUNNING,380.16,0.0,0.0,1609,19,0,0.0,1.1809,20.0084,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260812.csv
2026-08-12,32157965,EVETIS_CPC_CORE,RUNNING,365.56,0.0,0.0,769,35,0,0.0,4.5514,10.4446,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260812.csv
2026-08-12,32157988,EVETIS_CPC_CORE,RUNNING,286.08,0.0,0.0,518,20,1,950.0,3.861,14.304,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260812.csv
2026-08-12,32158176,EVETIS_CPC_CORE,RUNNING,59.79,0.0,0.0,530,7,0,0.0,1.3208,8.5414,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260812.csv
2026-08-12,33678192,EVETIS_CPC_CORE,RUNNING,224.27,0.0,0.0,548,5,0,0.0,0.9124,44.854,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260812.csv
2026-08-12,33678288,EVETIS_CPC_CORE,RUNNING,19.08,0.0,0.0,526,3,0,0.0,0.5703,6.36,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260812.csv
2026-08-12,33703975,EVETIS_CPC_CORE,RUNNING,68.76,0.0,0.0,402,9,0,0.0,2.2388,7.64,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260812.csv
2026-08-13,32157891,EVETIS_CPC_CORE,RUNNING,307.37,0.0,0.0,1067,16,0,0.0,1.4995,19.2106,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260813.csv
2026-08-13,32157919,EVETIS_CPC_CORE,RUNNING,29.94,0.0,0.0,373,2,0,0.0,0.5362,14.97,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260813.csv
2026-08-13,32157965,EVETIS_CPC_CORE,RUNNING,49.99,0.0,0.0,282,6,0,0.0,2.1277,8.3317,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260813.csv
2026-08-13,32157988,EVETIS_CPC_CORE,RUNNING,358.83,0.0,0.0,884,26,0,0.0,2.9412,13.8012,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260813.csv
2026-08-13,32158051,EVETIS_CPC_CORE,RUNNING,157.34,0.0,0.0,462,22,0,0.0,4.7619,7.1518,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260813.csv
2026-08-13,32158176,EVETIS_CPC_CORE,RUNNING,57.44,0.0,0.0,517,8,0,0.0,1.5474,7.18,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260813.csv
2026-08-13,33678288,EVETIS_CPC_CORE,RUNNING,75.78,0.0,0.0,505,9,0,0.0,1.7822,8.42,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260813.csv
2026-08-13,33703975,EVETIS_CPC_CORE,RUNNING,89.99,0.0,0.0,466,9,0,0.0,1.9313,9.9989,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260813.csv
2026-08-14,32157919,EVETIS_CPC_CORE,RUNNING,123.12,0.0,0.0,397,6,0,0.0,1.5113,20.52,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260814.csv
2026-08-14,32157965,EVETIS_CPC_CORE,RUNNING,132.11,0.0,0.0,344,16,1,990.0,4.6512,8.2569,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260814.csv
2026-08-14,32157988,EVETIS_CPC_CORE,RUNNING,242.17,0.0,0.0,890,16,0,0.0,1.7978,15.1356,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260814.csv
2026-08-14,32158008,EVETIS_CPC_CORE,RUNNING,40.18,0.0,0.0,147,5,0,0.0,3.4014,8.036,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260814.csv
2026-08-14,32158051,EVETIS_CPC_CORE,RUNNING,128.8,0.0,0.0,567,17,0,0.0,2.9982,7.5765,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260814.csv
2026-08-14,32158176,EVETIS_CPC_CORE,RUNNING,98.43,0.0,0.0,505,17,1,1009.0,3.3663,5.79,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260814.csv
2026-08-14,32158299,EVETIS_CPC_CORE,INACTIVE,34.46,0.0,0.0,181,4,0,0.0,2.2099,8.615,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260814.csv
2026-08-14,33678192,EVETIS_CPC_CORE,RUNNING,27.78,0.0,0.0,54,2,0,0.0,3.7037,13.89,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260814.csv
2026-08-14,33678288,EVETIS_CPC_CORE,RUNNING,78.75,0.0,0.0,534,10,0,0.0,1.8727,7.875,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260814.csv
2026-08-14,33678331,EVETIS_CPC_CORE,INACTIVE,122.36,0.0,0.0,241,7,0,0.0,2.9046,17.48,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260814.csv
2026-08-14,33703975,EVETIS_CPC_CORE,RUNNING,83.39,0.0,0.0,455,7,0,0.0,1.5385,11.9129,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260814.csv
2026-08-15,14503166,SEARCH_PROMO,RUNNING,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,3,0,0,0.0,0.0,NOT_APPLICABLE,NOT_AVAILABLE,performance/daily_*.csv
2026-08-15,32157919,EVETIS_CPC_CORE,RUNNING,65.55,0.0,0.0,327,7,1,1185.0,2.1407,9.3643,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260815.csv
2026-08-15,32157947,EVETIS_CPC_CORE,RUNNING,140.7,0.0,0.0,323,8,1,947.0,2.4768,17.5875,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260815.csv
2026-08-15,32157965,EVETIS_CPC_CORE,RUNNING,90.74,0.0,0.0,413,11,0,0.0,2.6634,8.2491,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260815.csv
2026-08-15,32157988,EVETIS_CPC_CORE,RUNNING,173.48,0.0,0.0,604,16,0,0.0,2.649,10.8425,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260815.csv
2026-08-15,32158008,EVETIS_CPC_CORE,RUNNING,72.16,0.0,0.0,338,11,0,0.0,3.2544,6.56,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260815.csv
2026-08-15,32158051,EVETIS_CPC_CORE,RUNNING,159.29,0.0,0.0,714,30,1,2958.0,4.2017,5.3097,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260815.csv
2026-08-15,32158176,EVETIS_CPC_CORE,RUNNING,136.58,0.0,0.0,616,16,0,0.0,2.5974,8.5363,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260815.csv
2026-08-15,32158299,EVETIS_CPC_CORE,INACTIVE,113.92,0.0,0.0,587,14,0,0.0,2.385,8.1371,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260815.csv
2026-08-15,33678192,EVETIS_CPC_CORE,RUNNING,19.84,0.0,0.0,117,1,0,0.0,0.8547,19.84,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260815.csv
2026-08-15,33678288,EVETIS_CPC_CORE,RUNNING,53.13,0.0,0.0,381,7,0,0.0,1.8373,7.59,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260815.csv
2026-08-15,33678331,EVETIS_CPC_CORE,INACTIVE,81.47,0.0,0.0,478,8,0,0.0,1.6736,10.1837,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260815.csv
2026-08-15,33703975,EVETIS_CPC_CORE,RUNNING,48.7,0.0,0.0,306,4,1,1208.0,1.3072,12.175,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260815.csv
2026-08-16,14503166,SEARCH_PROMO,RUNNING,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,22,1,0,0.0,4.5455,NOT_APPLICABLE,NOT_AVAILABLE,performance/daily_*.csv
2026-08-16,32157891,EVETIS_CPC_CORE,RUNNING,316.14,0.0,0.0,699,14,0,0.0,2.0029,22.5814,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260816.csv
2026-08-16,32157919,EVETIS_CPC_CORE,RUNNING,46.33,0.0,0.0,295,3,0,0.0,1.0169,15.4433,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260816.csv
2026-08-16,32157947,EVETIS_CPC_CORE,RUNNING,162.09,0.0,0.0,481,12,0,0.0,2.4948,13.5075,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260816.csv
2026-08-16,32157965,EVETIS_CPC_CORE,RUNNING,77.57,0.0,0.0,532,13,0,0.0,2.4436,5.9669,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260816.csv
2026-08-16,32157988,EVETIS_CPC_CORE,RUNNING,28.97,0.0,0.0,298,4,0,0.0,1.3423,7.2425,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260816.csv
2026-08-16,32158008,EVETIS_CPC_CORE,RUNNING,185.94,0.0,0.0,732,29,0,0.0,3.9617,6.4117,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260816.csv
2026-08-16,32158051,EVETIS_CPC_CORE,RUNNING,197.41,0.0,0.0,1103,33,0,0.0,2.9918,5.9821,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260816.csv
2026-08-16,32158176,EVETIS_CPC_CORE,RUNNING,46.35,0.0,0.0,600,9,0,0.0,1.5,5.15,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260816.csv
2026-08-16,32158299,EVETIS_CPC_CORE,INACTIVE,93.82,0.0,0.0,1074,17,0,0.0,1.5829,5.5188,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260816.csv
2026-08-16,33678192,EVETIS_CPC_CORE,RUNNING,5.64,0.0,0.0,143,1,0,0.0,0.6993,5.64,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260816.csv
2026-08-16,33678288,EVETIS_CPC_CORE,RUNNING,69.01,0.0,0.0,399,9,0,0.0,2.2556,7.6678,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260816.csv
2026-08-16,33678331,EVETIS_CPC_CORE,INACTIVE,26.51,0.0,0.0,351,3,0,0.0,0.8547,8.8367,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260816.csv
2026-08-16,33703975,EVETIS_CPC_CORE,RUNNING,37.11,0.0,0.0,301,6,0,0.0,1.9934,6.185,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260816.csv
2026-08-17,14503166,SEARCH_PROMO,RUNNING,119.2,0.0,0.0,55,2,1,1192.0,3.6364,59.6,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260817.csv
2026-08-17,32157919,EVETIS_CPC_CORE,RUNNING,38.37,0.0,0.0,286,4,0,0.0,1.3986,9.5925,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260817.csv
2026-08-17,32157947,EVETIS_CPC_CORE,RUNNING,718.92,0.0,0.0,2019,40,1,1192.0,1.9812,17.973,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260817.csv
2026-08-17,32157965,EVETIS_CPC_CORE,RUNNING,132.96,0.0,0.0,577,18,1,1253.0,3.1196,7.3867,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260817.csv
2026-08-17,32158008,EVETIS_CPC_CORE,RUNNING,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,1,0,0,0.0,0.0,NOT_APPLICABLE,NOT_AVAILABLE,performance/daily_*.csv
2026-08-17,32158176,EVETIS_CPC_CORE,RUNNING,68.79,0.0,0.0,537,8,1,884.0,1.4898,8.5988,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260817.csv
2026-08-17,32158299,EVETIS_CPC_CORE,INACTIVE,256.87,0.0,0.0,2035,45,0,0.0,2.2113,5.7082,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260817.csv
2026-08-17,33678192,EVETIS_CPC_CORE,RUNNING,85.75,0.0,0.0,215,6,0,0.0,2.7907,14.2917,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260817.csv
2026-08-17,33678288,EVETIS_CPC_CORE,RUNNING,61.09,0.0,0.0,318,8,0,0.0,2.5157,7.6363,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260817.csv
2026-08-17,33678331,EVETIS_CPC_CORE,INACTIVE,134.3,0.0,0.0,354,7,0,0.0,1.9774,19.1857,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260817.csv
