event_date,operation_id,type_id,operation_name,accrued_category,unit_number,unit_number_meaning,posting_number,ozon_sku,offer_id,internal_sku,quantity,seller_price,amount,currency,source_endpoint,source_raw_file
2026-08-02,58590746849,41,Оплата за клик,NON_ITEM,32157988,campaign_id,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-194.53,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260802.json
2026-08-02,58590746850,41,Оплата за клик,NON_ITEM,32157919,campaign_id,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-119.63,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260802.json
2026-08-03,58587679754,76,Страхование товара от массовых повреждений,NON_ITEM,,order_or_item_ref,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-17.58,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260803.json
2026-08-03,58600833807,116,Сбор первых отзывов,ITEM,71657300-1177-1,order_or_item_ref,,3892518031,593111986,EVT-HC-CHERRY-300,NOT_AVAILABLE,NOT_AVAILABLE,-514.84,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260803.json
2026-08-03,58603752021,79,Временное размещение товара партнерами,ITEM,sr01-bx20233736450,order_or_item_ref,,3543342130,535580776,EVT-EP-ENZYME-75,NOT_AVAILABLE,NOT_AVAILABLE,-324.0,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260803.json
2026-08-03,58613519536,116,Сбор первых отзывов,ITEM,41512917-1756-1,order_or_item_ref,,3892223191,930334397,EVT-SET-CHERRY-AMBER,NOT_AVAILABLE,NOT_AVAILABLE,-927.2,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260803.json
2026-08-03,58617254735,32,Логистика,POSTING,73572762-0103-1,posting_number,73572762-0103-1,1997079254,252442517,EVT-HC-HAND-300,NOT_AVAILABLE,NOT_AVAILABLE,-70.0,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260803.json
2026-08-03,58617254735,29,Доставка до места выдачи,POSTING,73572762-0103-1,posting_number,73572762-0103-1,1997079254,252442517,EVT-HC-HAND-300,NOT_AVAILABLE,NOT_AVAILABLE,-16.29,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260803.json
2026-08-03,58660700517,1,Эквайринг,ITEM,0208415347-0077,order_or_item_ref,,1994674912,305101361,EVT-FS-ACNE-30,NOT_AVAILABLE,NOT_AVAILABLE,-6.04,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260803.json
2026-08-03,58688693004,46,Размещение товаров на складах Ozon,NON_ITEM,,order_or_item_ref,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-7.62,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260803.json
2026-08-03,58693335918,41,Оплата за клик,NON_ITEM,33678288,campaign_id,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-159.55,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260803.json
2026-08-03,58693335931,41,Оплата за клик,NON_ITEM,32158051,campaign_id,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-199.32,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260803.json
2026-08-03,58693335932,41,Оплата за клик,NON_ITEM,32157965,campaign_id,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-174.65,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260803.json
2026-08-03,58693335933,41,Оплата за клик,NON_ITEM,32157919,campaign_id,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-165.17,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260803.json
2026-08-03,58693335934,41,Оплата за клик,NON_ITEM,32158299,campaign_id,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-42.38,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260803.json
2026-08-03,58693335962,41,Оплата за клик,NON_ITEM,33703975,campaign_id,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-240.71,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260803.json
2026-08-03,58693335964,41,Оплата за клик,NON_ITEM,33678220,campaign_id,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-24.37,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260803.json
2026-08-03,58693335973,41,Оплата за клик,NON_ITEM,32158176,campaign_id,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-281.51,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260803.json
2026-08-03,58693335974,41,Оплата за клик,NON_ITEM,32157988,campaign_id,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-147.31,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260803.json
2026-08-03,58693335975,41,Оплата за клик,NON_ITEM,32157947,campaign_id,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-14.61,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260803.json
2026-08-03,58693335976,41,Оплата за клик,NON_ITEM,32157891,campaign_id,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-190.76,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260803.json
2026-08-04,58690875132,76,Страхование товара от массовых повреждений,NON_ITEM,,order_or_item_ref,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-17.16,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260804.json
2026-08-04,58705693646,1,Эквайринг,ITEM,41313800-0429,order_or_item_ref,,1991772098,305101272,EVT-FS-MOIST-30,NOT_AVAILABLE,NOT_AVAILABLE,-5.95,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260804.json
2026-08-04,58707846847,32,Логистика,POSTING,49815229-0188-1,posting_number,49815229-0188-1,1994674912,305101361,EVT-FS-ACNE-30,NOT_AVAILABLE,NOT_AVAILABLE,-56.0,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260804.json
2026-08-04,58707846847,29,Доставка до места выдачи,POSTING,49815229-0188-1,posting_number,49815229-0188-1,1994674912,305101361,EVT-FS-ACNE-30,NOT_AVAILABLE,NOT_AVAILABLE,-8.93,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260804.json
2026-08-04,58709619240,1,Эквайринг,ITEM,49815229-0188-1,order_or_item_ref,,1994674912,305101361,EVT-FS-ACNE-30,NOT_AVAILABLE,NOT_AVAILABLE,-5.46,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260804.json
2026-08-04,58711365584,32,Логистика,POSTING,0173384289-0379-1,posting_number,0173384289-0379-1,1997079254,252442517,EVT-HC-HAND-300,NOT_AVAILABLE,NOT_AVAILABLE,-81.0,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260804.json
2026-08-04,58711365584,98,Доставка до места выдачи силами Ozon,POSTING,0173384289-0379-1,posting_number,0173384289-0379-1,1997079254,252442517,EVT-HC-HAND-300,NOT_AVAILABLE,NOT_AVAILABLE,-25.0,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260804.json
2026-08-04,58723179677,1,Эквайринг,ITEM,0223481492-0184,order_or_item_ref,,3530427102,535581675,EVT-FT-ACNE-150,NOT_AVAILABLE,NOT_AVAILABLE,-5.88,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260804.json
2026-08-04,58730296656,32,Логистика,POSTING,86919179-0120-2,posting_number,86919179-0120-2,1991772098,305101272,EVT-FS-MOIST-30,NOT_AVAILABLE,NOT_AVAILABLE,-61.0,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260804.json
2026-08-04,58730296656,29,Доставка до места выдачи,POSTING,86919179-0120-2,posting_number,86919179-0120-2,1991772098,305101272,EVT-FS-MOIST-30,NOT_AVAILABLE,NOT_AVAILABLE,-8.52,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260804.json
2026-08-04,58732619539,1,Эквайринг,ITEM,86919179-0120-2,order_or_item_ref,,1991772098,305101272,EVT-FS-MOIST-30,NOT_AVAILABLE,NOT_AVAILABLE,-8.34,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260804.json
2026-08-04,58751449114,1,Эквайринг,ITEM,0136965249-0473,order_or_item_ref,,3528293526,535581674,EVT-FT-MOIST-150,NOT_AVAILABLE,NOT_AVAILABLE,-5.77,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260804.json
2026-08-04,58762447494,32,Логистика,POSTING,80015267-0527-1,posting_number,80015267-0527-1,3733452761,868597351,EVT-SET-4PC-ACNE,NOT_AVAILABLE,NOT_AVAILABLE,-76.0,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260804.json
2026-08-04,58762447494,29,Доставка до места выдачи,POSTING,80015267-0527-1,posting_number,80015267-0527-1,3733452761,868597351,EVT-SET-4PC-ACNE,NOT_AVAILABLE,NOT_AVAILABLE,-9.29,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260804.json
2026-08-04,58765591629,1,Эквайринг,ITEM,80015267-0527-1,order_or_item_ref,,3733452761,868597351,EVT-SET-4PC-ACNE,NOT_AVAILABLE,NOT_AVAILABLE,-34.29,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260804.json
2026-08-04,58772010712,32,Логистика,POSTING,38446414-0599-1,posting_number,38446414-0599-1,3892518031,593111986,EVT-HC-CHERRY-300,NOT_AVAILABLE,NOT_AVAILABLE,-77.0,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260804.json
2026-08-04,58772010712,29,Доставка до места выдачи,POSTING,38446414-0599-1,posting_number,38446414-0599-1,3892518031,593111986,EVT-HC-CHERRY-300,NOT_AVAILABLE,NOT_AVAILABLE,-9.46,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260804.json
2026-08-04,58774467304,1,Эквайринг,ITEM,38446414-0599-1,order_or_item_ref,,3892518031,593111986,EVT-HC-CHERRY-300,NOT_AVAILABLE,NOT_AVAILABLE,-6.28,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260804.json
2026-08-04,58783114470,46,Размещение товаров на складах Ozon,NON_ITEM,,order_or_item_ref,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-7.61,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260804.json
2026-08-04,58787968118,41,Оплата за клик,NON_ITEM,32157891,campaign_id,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-51.72,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260804.json
2026-08-04,58787968146,41,Оплата за клик,NON_ITEM,33703975,campaign_id,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-536.58,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260804.json
2026-08-04,58787968147,41,Оплата за клик,NON_ITEM,33678288,campaign_id,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-215.02,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260804.json
2026-08-04,58787968148,41,Оплата за клик,NON_ITEM,33678220,campaign_id,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-15.06,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260804.json
2026-08-04,58787968149,41,Оплата за клик,NON_ITEM,33678192,campaign_id,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-90.78,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260804.json
2026-08-04,58787968261,41,Оплата за клик,NON_ITEM,32158299,campaign_id,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-71.21,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260804.json
2026-08-04,58787968262,41,Оплата за клик,NON_ITEM,32158176,campaign_id,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-194.27,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260804.json
2026-08-04,58787968263,41,Оплата за клик,NON_ITEM,32158051,campaign_id,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-247.74,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260804.json
2026-08-04,58787968264,41,Оплата за клик,NON_ITEM,32158008,campaign_id,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-130.95,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260804.json
2026-08-04,58787968265,41,Оплата за клик,NON_ITEM,32157988,campaign_id,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-193.68,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260804.json
2026-08-04,58787968266,41,Оплата за клик,NON_ITEM,32157965,campaign_id,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-229.43,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260804.json
2026-08-04,58787968267,41,Оплата за клик,NON_ITEM,32157947,campaign_id,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-160.94,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260804.json
2026-08-04,58787968268,41,Оплата за клик,NON_ITEM,32157919,campaign_id,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-160.29,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260804.json
2026-08-05,58785257978,76,Страхование товара от массовых повреждений,NON_ITEM,,order_or_item_ref,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-15.42,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260805.json
2026-08-05,58803070692,32,Логистика,POSTING,97657494-0297-1,posting_number,97657494-0297-1,3530427102,535581675,EVT-FT-ACNE-150,NOT_AVAILABLE,NOT_AVAILABLE,-73.0,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260805.json
2026-08-05,58803070692,29,Доставка до места выдачи,POSTING,97657494-0297-1,posting_number,97657494-0297-1,3530427102,535581675,EVT-FT-ACNE-150,NOT_AVAILABLE,NOT_AVAILABLE,-8.31,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260805.json
2026-08-05,58804752120,1,Эквайринг,ITEM,97657494-0297-1,order_or_item_ref,,3530427102,535581675,EVT-FT-ACNE-150,NOT_AVAILABLE,NOT_AVAILABLE,-5.88,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260805.json
2026-08-05,58807213837,32,Логистика,POSTING,0223273019-0056-1,posting_number,0223273019-0056-1,1991772098,305101272,EVT-FS-MOIST-30,NOT_AVAILABLE,NOT_AVAILABLE,-61.0,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260805.json
2026-08-05,58807213837,29,Доставка до места выдачи,POSTING,0223273019-0056-1,posting_number,0223273019-0056-1,1991772098,305101272,EVT-FS-MOIST-30,NOT_AVAILABLE,NOT_AVAILABLE,-10.89,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260805.json
2026-08-05,58812332362,1,Эквайринг,ITEM,0223481492-0186,order_or_item_ref,,3732641694,567668635,EVT-SET-SER-CREAM-ACNE,NOT_AVAILABLE,NOT_AVAILABLE,-12.29,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260805.json
2026-08-05,58822415261,32,Логистика,POSTING,0186491498-0012-1,posting_number,0186491498-0012-1,1991772098,305101272,EVT-FS-MOIST-30,NOT_AVAILABLE,NOT_AVAILABLE,-61.0,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260805.json
2026-08-05,58822415261,29,Доставка до места выдачи,POSTING,0186491498-0012-1,posting_number,0186491498-0012-1,1991772098,305101272,EVT-FS-MOIST-30,NOT_AVAILABLE,NOT_AVAILABLE,-8.07,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260805.json
2026-08-05,58827545926,32,Логистика,POSTING,0215126714-0001-3,posting_number,0215126714-0001-3,3733947454,909951444,EVT-SET-ACNE-POWDER-SERUM-CREAM,NOT_AVAILABLE,NOT_AVAILABLE,-81.0,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260805.json
2026-08-05,58827545926,29,Доставка до места выдачи,POSTING,0215126714-0001-3,posting_number,0215126714-0001-3,3733947454,909951444,EVT-SET-ACNE-POWDER-SERUM-CREAM,NOT_AVAILABLE,NOT_AVAILABLE,-10.97,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260805.json
2026-08-05,58827563957,32,Логистика,POSTING,0215126714-0001-2,posting_number,0215126714-0001-2,3530427102,535581675,EVT-FT-ACNE-150,NOT_AVAILABLE,NOT_AVAILABLE,-67.0,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260805.json
2026-08-05,58827563957,29,Доставка до места выдачи,POSTING,0215126714-0001-2,posting_number,0215126714-0001-2,3530427102,535581675,EVT-FT-ACNE-150,NOT_AVAILABLE,NOT_AVAILABLE,-10.62,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260805.json
2026-08-05,58832571305,1,Эквайринг,ITEM,46083531-0525,order_or_item_ref,,3732641694,567668635,EVT-SET-SER-CREAM-ACNE,NOT_AVAILABLE,NOT_AVAILABLE,-13.56,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260805.json
2026-08-05,58834610225,38,Обеспечение материалами для упаковки товара,ITEM,35975313-2379-1,order_or_item_ref,,3892518031,593111986,EVT-HC-CHERRY-300,NOT_AVAILABLE,NOT_AVAILABLE,-5.0,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260805.json
2026-08-05,58834610226,39,Упаковка товара партнёрами,ITEM,35975313-2379-1,order_or_item_ref,,3892518031,593111986,EVT-HC-CHERRY-300,NOT_AVAILABLE,NOT_AVAILABLE,-10.0,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260805.json
2026-08-05,58836427136,1,Эквайринг,ITEM,35975313-2379,order_or_item_ref,,3892518031,593111986,EVT-HC-CHERRY-300,NOT_AVAILABLE,NOT_AVAILABLE,0.02,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260805.json
2026-08-05,58839608055,15,Утилизация,ITEM,35902024255,order_or_item_ref,,3543342130,535580776,EVT-EP-ENZYME-75,NOT_AVAILABLE,NOT_AVAILABLE,-75.0,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260805.json
2026-08-05,58839608056,15,Утилизация,ITEM,35902024318,order_or_item_ref,,3543342130,535580776,EVT-EP-ENZYME-75,NOT_AVAILABLE,NOT_AVAILABLE,-75.0,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260805.json
2026-08-05,58839610065,15,Утилизация,ITEM,35902024339,order_or_item_ref,,3543342130,535580776,EVT-EP-ENZYME-75,NOT_AVAILABLE,NOT_AVAILABLE,-75.0,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260805.json
2026-08-05,58839666144,71,Вывоз товара со склада силами Ozon,ITEM,sr01-bx20233736450,order_or_item_ref,,3543342130,535580776,EVT-EP-ENZYME-75,NOT_AVAILABLE,NOT_AVAILABLE,-72.0,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260805.json
2026-08-05,58843117896,32,Логистика,POSTING,45223921-0097-1,posting_number,45223921-0097-1,3892518031,593111986,EVT-HC-CHERRY-300,NOT_AVAILABLE,NOT_AVAILABLE,-77.0,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260805.json
2026-08-05,58843117896,29,Доставка до места выдачи,POSTING,45223921-0097-1,posting_number,45223921-0097-1,3892518031,593111986,EVT-HC-CHERRY-300,NOT_AVAILABLE,NOT_AVAILABLE,-6.15,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260805.json
2026-08-05,58846473834,1,Эквайринг,ITEM,45223921-0097-1,order_or_item_ref,,3892518031,593111986,EVT-HC-CHERRY-300,NOT_AVAILABLE,NOT_AVAILABLE,-6.44,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260805.json
2026-08-05,58862493335,32,Логистика,POSTING,0136467475-0045-3,posting_number,0136467475-0045-3,1994674912,305101361,EVT-FS-ACNE-30,NOT_AVAILABLE,NOT_AVAILABLE,-58.0,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260805.json
2026-08-05,58862493335,29,Доставка до места выдачи,POSTING,0136467475-0045-3,posting_number,0136467475-0045-3,1994674912,305101361,EVT-FS-ACNE-30,NOT_AVAILABLE,NOT_AVAILABLE,-8.21,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260805.json
2026-08-05,58865751492,1,Эквайринг,ITEM,0136467475-0045-3,order_or_item_ref,,1994674912,305101361,EVT-FS-ACNE-30,NOT_AVAILABLE,NOT_AVAILABLE,-6.03,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260805.json
2026-08-05,58878800791,46,Размещение товаров на складах Ozon,NON_ITEM,,order_or_item_ref,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-5.44,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260805.json
2026-08-05,58882687146,41,Оплата за клик,NON_ITEM,32157891,campaign_id,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-138.57,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260805.json
2026-08-05,58882687147,41,Оплата за клик,NON_ITEM,32157919,campaign_id,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-149.44,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260805.json
2026-08-05,58882687148,41,Оплата за клик,NON_ITEM,32157947,campaign_id,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-224.54,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260805.json
2026-08-05,58882687149,41,Оплата за клик,NON_ITEM,32157988,campaign_id,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-211.21,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260805.json
2026-08-05,58882687150,41,Оплата за клик,NON_ITEM,32158008,campaign_id,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-60.92,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260805.json
2026-08-05,58882687151,41,Оплата за клик,NON_ITEM,32158051,campaign_id,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-97.41,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260805.json
2026-08-05,58882687152,41,Оплата за клик,NON_ITEM,32158176,campaign_id,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-161.97,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260805.json
2026-08-05,58882687153,41,Оплата за клик,NON_ITEM,33678192,campaign_id,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-115.15,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260805.json
2026-08-05,58882687154,41,Оплата за клик,NON_ITEM,33678220,campaign_id,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-48.75,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260805.json
2026-08-05,58882687155,41,Оплата за клик,NON_ITEM,33678288,campaign_id,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-151.89,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260805.json
2026-08-05,58882711702,41,Оплата за клик,NON_ITEM,32157965,campaign_id,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-177.08,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260805.json
2026-08-05,58882711703,41,Оплата за клик,NON_ITEM,32158299,campaign_id,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-146.3,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260805.json
2026-08-06,58889410941,76,Страхование товара от массовых повреждений,NON_ITEM,,order_or_item_ref,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-15.75,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260806.json
2026-08-06,58889494335,32,Логистика,POSTING,0208415347-0077-1,posting_number,0208415347-0077-1,1994674912,305101361,EVT-FS-ACNE-30,NOT_AVAILABLE,NOT_AVAILABLE,-56.0,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260806.json
2026-08-06,58889494335,29,Доставка до места выдачи,POSTING,0208415347-0077-1,posting_number,0208415347-0077-1,1994674912,305101361,EVT-FS-ACNE-30,NOT_AVAILABLE,NOT_AVAILABLE,-16.78,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260806.json
2026-08-06,58912244583,32,Логистика,POSTING,0140260783-0103-1,posting_number,0140260783-0103-1,1997079254,252442517,EVT-HC-HAND-300,NOT_AVAILABLE,NOT_AVAILABLE,-90.0,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260806.json
2026-08-06,58912244583,98,Доставка до места выдачи силами Ozon,POSTING,0140260783-0103-1,posting_number,0140260783-0103-1,1997079254,252442517,EVT-HC-HAND-300,NOT_AVAILABLE,NOT_AVAILABLE,-25.0,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260806.json
2026-08-06,58928052863,32,Логистика,POSTING,94119088-0045-1,posting_number,94119088-0045-1,3530427102,535581675,EVT-FT-ACNE-150,NOT_AVAILABLE,NOT_AVAILABLE,-69.0,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260806.json
2026-08-06,58928052863,29,Доставка до места выдачи,POSTING,94119088-0045-1,posting_number,94119088-0045-1,3530427102,535581675,EVT-FT-ACNE-150,NOT_AVAILABLE,NOT_AVAILABLE,-8.45,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260806.json
2026-08-06,58937037894,1,Эквайринг,ITEM,0265522284-0003,order_or_item_ref,,1991772098,305101272,EVT-FS-MOIST-30,NOT_AVAILABLE,NOT_AVAILABLE,-6.21,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260806.json
2026-08-06,58937096082,32,Логистика,POSTING,0223481492-0184-1,posting_number,0223481492-0184-1,3530427102,535581675,EVT-FT-ACNE-150,NOT_AVAILABLE,NOT_AVAILABLE,-66.0,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260806.json
