date,marketing_cost_type,campaign_id,ozon_sku,offer_id,internal_sku,cash_cost_rub,product_cogs_cost_rub,total_marketing_cost_rub,evidence_status,primary_source,finance_type_id,source_raw_file
2026-06-24,CPC_MEDIA,27307598,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,57.14,NOT_APPLICABLE,57.14,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260624.json
2026-06-24,CPC_MEDIA,27443733,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,317.87,NOT_APPLICABLE,317.87,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260624.json
2026-06-24,SEARCH_PROMO_CPO,14503166,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,243.0,NOT_APPLICABLE,243.0,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,54,raw/backfill_v1/finance/accrual_by_day_20260624.json
2026-06-25,CPC_MEDIA,27251978,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,131.49,NOT_APPLICABLE,131.49,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260625.json
2026-06-25,CPC_MEDIA,27307535,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,61.09,NOT_APPLICABLE,61.09,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260625.json
2026-06-25,CPC_MEDIA,27307598,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,74.59,NOT_APPLICABLE,74.59,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260625.json
2026-06-25,CPC_MEDIA,27443733,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,244.83,NOT_APPLICABLE,244.83,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260625.json
2026-06-26,CPC_MEDIA,27251978,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,57.67,NOT_APPLICABLE,57.67,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260626.json
2026-06-26,CPC_MEDIA,27307598,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,57.28,NOT_APPLICABLE,57.28,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260626.json
2026-06-26,CPC_MEDIA,27443733,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,122.66,NOT_APPLICABLE,122.66,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260626.json
2026-06-27,CPC_MEDIA,27251978,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,69.01,NOT_APPLICABLE,69.01,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260627.json
2026-06-27,CPC_MEDIA,27307535,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,50.5,NOT_APPLICABLE,50.5,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260627.json
2026-06-27,CPC_MEDIA,27307598,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,65.3,NOT_APPLICABLE,65.3,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260627.json
2026-06-27,CPC_MEDIA,27443733,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,290.86,NOT_APPLICABLE,290.86,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260627.json
2026-06-28,CPC_MEDIA,27251978,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,60.59,NOT_APPLICABLE,60.59,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260628.json
2026-06-28,CPC_MEDIA,27307535,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,69.92,NOT_APPLICABLE,69.92,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260628.json
2026-06-28,CPC_MEDIA,27307598,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,64.19,NOT_APPLICABLE,64.19,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260628.json
2026-06-28,CPC_MEDIA,27443733,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,246.56,NOT_APPLICABLE,246.56,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260628.json
2026-06-29,CPC_MEDIA,27251978,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,90.9,NOT_APPLICABLE,90.9,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260629.json
2026-06-29,CPC_MEDIA,27307535,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,51.4,NOT_APPLICABLE,51.4,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260629.json
2026-06-29,CPC_MEDIA,27307598,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,74.04,NOT_APPLICABLE,74.04,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260629.json
2026-06-29,CPC_MEDIA,27443733,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,286.6,NOT_APPLICABLE,286.6,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260629.json
2026-06-30,CPC_MEDIA,27251978,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,67.38,NOT_APPLICABLE,67.38,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260630.json
2026-06-30,CPC_MEDIA,27307535,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,110.87,NOT_APPLICABLE,110.87,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260630.json
2026-06-30,CPC_MEDIA,27307598,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,155.43,NOT_APPLICABLE,155.43,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260630.json
2026-06-30,CPC_MEDIA,27443733,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,364.33,NOT_APPLICABLE,364.33,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260630.json
2026-07-01,CPC_MEDIA,27251978,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,64.26,NOT_APPLICABLE,64.26,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260701.json
2026-07-01,CPC_MEDIA,27307535,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,102.63,NOT_APPLICABLE,102.63,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260701.json
2026-07-01,CPC_MEDIA,27307598,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,140.4,NOT_APPLICABLE,140.4,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260701.json
2026-07-01,CPC_MEDIA,27443733,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,312.73,NOT_APPLICABLE,312.73,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260701.json
2026-07-02,CPC_MEDIA,27251978,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,39.66,NOT_APPLICABLE,39.66,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260702.json
2026-07-02,CPC_MEDIA,27307535,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,116.53,NOT_APPLICABLE,116.53,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260702.json
2026-07-02,CPC_MEDIA,27307598,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,551.75,NOT_APPLICABLE,551.75,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260702.json
2026-07-02,CPC_MEDIA,27443733,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,453.58,NOT_APPLICABLE,453.58,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260702.json
2026-07-03,CPC_MEDIA,27251978,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,119.13,NOT_APPLICABLE,119.13,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260703.json
2026-07-03,CPC_MEDIA,27307535,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,132.03,NOT_APPLICABLE,132.03,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260703.json
2026-07-03,CPC_MEDIA,27307598,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,609.04,NOT_APPLICABLE,609.04,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260703.json
2026-07-03,CPC_MEDIA,27443733,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,440.21,NOT_APPLICABLE,440.21,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260703.json
2026-07-04,CPC_MEDIA,27251978,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,169.75,NOT_APPLICABLE,169.75,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260704.json
2026-07-04,CPC_MEDIA,27307535,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,178.84,NOT_APPLICABLE,178.84,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260704.json
2026-07-04,CPC_MEDIA,27307598,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,657.54,NOT_APPLICABLE,657.54,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260704.json
2026-07-04,CPC_MEDIA,27443733,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,556.42,NOT_APPLICABLE,556.42,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260704.json
2026-07-05,CPC_MEDIA,27251978,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,499.78,NOT_APPLICABLE,499.78,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260705.json
2026-07-05,CPC_MEDIA,27307535,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,378.8,NOT_APPLICABLE,378.8,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260705.json
2026-07-05,CPC_MEDIA,27307598,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,659.38,NOT_APPLICABLE,659.38,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260705.json
2026-07-05,CPC_MEDIA,27443733,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,1755.53,NOT_APPLICABLE,1755.53,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260705.json
2026-07-06,CPC_MEDIA,27251978,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,232.55,NOT_APPLICABLE,232.55,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260706.json
2026-07-06,CPC_MEDIA,27307535,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,245.41,NOT_APPLICABLE,245.41,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260706.json
2026-07-06,CPC_MEDIA,27307598,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,494.32,NOT_APPLICABLE,494.32,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260706.json
2026-07-06,CPC_MEDIA,27443733,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,1331.39,NOT_APPLICABLE,1331.39,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260706.json
2026-07-11,CPC_MEDIA,32157965,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,17.86,NOT_APPLICABLE,17.86,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260711.json
2026-07-11,CPC_MEDIA,32157988,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,6.96,NOT_APPLICABLE,6.96,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260711.json
2026-07-11,CPC_MEDIA,32158008,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,8.1,NOT_APPLICABLE,8.1,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260711.json
2026-07-11,CPC_MEDIA,32158051,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,19.71,NOT_APPLICABLE,19.71,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260711.json
2026-07-11,CPC_MEDIA,32158176,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,2.88,NOT_APPLICABLE,2.88,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260711.json
2026-07-12,CPC_MEDIA,32157891,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,4.54,NOT_APPLICABLE,4.54,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260712.json
2026-07-12,CPC_MEDIA,32157947,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,3.82,NOT_APPLICABLE,3.82,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260712.json
2026-07-12,CPC_MEDIA,32157965,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,48.53,NOT_APPLICABLE,48.53,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260712.json
2026-07-12,CPC_MEDIA,32157988,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,3.99,NOT_APPLICABLE,3.99,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260712.json
2026-07-12,CPC_MEDIA,32158008,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,17.64,NOT_APPLICABLE,17.64,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260712.json
2026-07-12,CPC_MEDIA,32158051,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,36.56,NOT_APPLICABLE,36.56,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260712.json
2026-07-12,CPC_MEDIA,32158176,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,27.22,NOT_APPLICABLE,27.22,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260712.json
2026-07-13,CPC_MEDIA,32157891,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,40.85,NOT_APPLICABLE,40.85,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260713.json
2026-07-13,CPC_MEDIA,32157919,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,25.83,NOT_APPLICABLE,25.83,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260713.json
2026-07-13,CPC_MEDIA,32157965,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,22.81,NOT_APPLICABLE,22.81,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260713.json
2026-07-13,CPC_MEDIA,32157988,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,2.58,NOT_APPLICABLE,2.58,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260713.json
2026-07-13,CPC_MEDIA,32158008,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,11.42,NOT_APPLICABLE,11.42,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260713.json
2026-07-13,CPC_MEDIA,32158051,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,26.78,NOT_APPLICABLE,26.78,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260713.json
2026-07-13,CPC_MEDIA,32158176,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,4.46,NOT_APPLICABLE,4.46,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260713.json
2026-07-13,CPC_MEDIA,32158299,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,1.0,NOT_APPLICABLE,1.0,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260713.json
2026-07-14,CPC_MEDIA,32157891,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,28.17,NOT_APPLICABLE,28.17,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260714.json
2026-07-14,CPC_MEDIA,32157919,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,41.32,NOT_APPLICABLE,41.32,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260714.json
2026-07-14,CPC_MEDIA,32157947,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,5.96,NOT_APPLICABLE,5.96,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260714.json
2026-07-14,CPC_MEDIA,32157965,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,46.36,NOT_APPLICABLE,46.36,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260714.json
2026-07-14,CPC_MEDIA,32157988,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,24.6,NOT_APPLICABLE,24.6,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260714.json
2026-07-14,CPC_MEDIA,32158008,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,26.56,NOT_APPLICABLE,26.56,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260714.json
2026-07-14,CPC_MEDIA,32158051,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,30.75,NOT_APPLICABLE,30.75,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260714.json
2026-07-14,CPC_MEDIA,32158176,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,96.54,NOT_APPLICABLE,96.54,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260714.json
2026-07-14,CPC_MEDIA,32158299,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,24.65,NOT_APPLICABLE,24.65,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260714.json
2026-07-15,CPC_MEDIA,32157891,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,67.95,NOT_APPLICABLE,67.95,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260715.json
2026-07-15,CPC_MEDIA,32157919,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,37.93,NOT_APPLICABLE,37.93,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260715.json
2026-07-15,CPC_MEDIA,32157947,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,7.94,NOT_APPLICABLE,7.94,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260715.json
2026-07-15,CPC_MEDIA,32157965,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,73.88,NOT_APPLICABLE,73.88,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260715.json
2026-07-15,CPC_MEDIA,32157988,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,4.82,NOT_APPLICABLE,4.82,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260715.json
2026-07-15,CPC_MEDIA,32158008,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,51.69,NOT_APPLICABLE,51.69,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260715.json
2026-07-15,CPC_MEDIA,32158051,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,97.6,NOT_APPLICABLE,97.6,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260715.json
2026-07-15,CPC_MEDIA,32158176,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,142.7,NOT_APPLICABLE,142.7,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260715.json
2026-07-15,CPC_MEDIA,32158299,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,52.58,NOT_APPLICABLE,52.58,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260715.json
2026-07-16,CPC_MEDIA,32157891,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,115.6,NOT_APPLICABLE,115.6,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260716.json
2026-07-16,CPC_MEDIA,32157919,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,52.07,NOT_APPLICABLE,52.07,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260716.json
2026-07-16,CPC_MEDIA,32157947,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,29.33,NOT_APPLICABLE,29.33,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260716.json
2026-07-16,CPC_MEDIA,32157965,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,43.17,NOT_APPLICABLE,43.17,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260716.json
2026-07-16,CPC_MEDIA,32157988,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,41.17,NOT_APPLICABLE,41.17,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260716.json
2026-07-16,CPC_MEDIA,32158008,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,100.92,NOT_APPLICABLE,100.92,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260716.json
2026-07-16,CPC_MEDIA,32158051,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,172.87,NOT_APPLICABLE,172.87,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260716.json
2026-07-16,CPC_MEDIA,32158176,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,127.83,NOT_APPLICABLE,127.83,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260716.json
2026-07-16,CPC_MEDIA,32158299,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,60.66,NOT_APPLICABLE,60.66,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260716.json
2026-07-17,CPC_MEDIA,32157891,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,98.13,NOT_APPLICABLE,98.13,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260717.json
2026-07-17,CPC_MEDIA,32157919,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,64.46,NOT_APPLICABLE,64.46,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260717.json
2026-07-17,CPC_MEDIA,32157947,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,83.03,NOT_APPLICABLE,83.03,CONFIRMED_SPEND,Seller API /v1/finance/accrual/by-day,41,raw/backfill_v1/finance/accrual_by_day_20260717.json
